assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,100,100,0,15749,None,,0,0,0,0,0.0,231,12,None,,0,1,2.3,2.3,0,Joe,0.0,0,0,0.0,250,28,482,False,0.0,242,28,0,,2020-08-20T13:00:12.071870Z,45,0,0,None,0,,15749.jpg,0.0,0,0,Hart,1.0,False,None,a,17,6,0.0,168,12,0,1251,1251,4237,4237,0.0,0.0,Hart,0
0,0,0,None,None,0,168763,None,,0,0,0,0,0.0,212,72,None,,0,2,1.5,1.5,0,Cameron,0.0,0,0,0.0,231,73,521,False,0.0,223,73,0,,None,40,0,0,None,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.4,False,None,a,17,6,0.0,146,45,0,2298,2298,1635,1635,0.0,0.0,Carter-Vickers,0
0,0,0,None,None,0,50093,None,,0,0,0,0,0.0,204,5,None,,0,1,0.5,0.0,0,David,0.0,0,0,0.0,223,21,56,False,0.0,215,21,0,,None,40,0,0,None,0,,50093.jpg,0.0,0,0,Button,5.0,False,None,a,18,35,0.0,138,5,0,10889,10889,11365,11365,0.0,0.0,Button,0
0,0,-3,None,None,0,171975,None,,0,0,0,0,1.3,142,19,None,,0,4,1.0,0.5,1,Callum,1.0,1,0,0.1,217,28,358,False,0.0,457,42,59,,None,55,0,0,None,0,,171975.jpg,1.0,0,0,Robinson,0.3,False,None,a,18,35,2.0,121,27,1,3119,3119,2958,2958,0.2,0.2,Callum Robinson,0
0,0,12,None,None,0,42427,None,,0,0,0,0,1.7,132,31,None,,0,2,1.1,0.6,1,Kieran,1.0,3,0,0.8,184,65,407,False,6.4,154,63,90,,None,45,0,0,None,0,,42427.jpg,1.0,0,0,Gibbs,0.8,False,None,a,18,35,0.0,187,74,1,1663,1663,5247,5247,0.2,0.2,Gibbs,0
0,0,3,None,None,0,49440,None,,0,0,0,0,0.1,197,27,None,,0,4,1.0,0.5,1,Hal,1.0,2,0,0.3,201,26,408,False,2.0,190,21,30,,None,55,0,0,2,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.4,False,None,a,18,35,1.0,131,28,1,1667,1667,4062,4062,0.2,0.2,Robson-Kanu,0
0,0,11,None,None,0,49944,None,,0,0,0,0,11.3,74,47,None,,0,3,0.9,0.4,2,Jake,2.0,3,0,2.0,139,66,409,False,8.8,132,49,90,,None,50,0,0,None,0,,49944.jpg,2.0,0,0,Livermore,0.2,False,None,a,18,35,0.0,313,101,2,358,358,1207,1207,0.4,0.4,Livermore,0
0,0,0,None,None,0,49957,3,,0,0,0,0,0.0,432,164,None,,0,3,1.3,0.8,0,Kamil,0.0,0,0,0.0,433,164,410,False,0.0,428,163,0,,None,55,0,0,None,0,,49957.jpg,0.0,0,0,Grosicki,0.1,False,None,a,18,35,0.0,409,145,0,144,144,1375,1375,0.0,0.0,Grosicki,0
0,0,0,100,None,0,50229,1,,-1,1,-1,1,0.0,421,161,2,,0,3,1.2,0.7,0,Matt,0.0,0,0,0.0,426,161,411,False,0.0,421,160,0,,2020-09-14T10:30:13.911211Z,54,0,0,None,0,,50229.jpg,0.0,0,0,Phillips,0.1,False,None,a,18,35,0.0,398,141,0,180,180,2072,2072,0.0,0.0,Phillips,0
0,0,11,None,None,0,59940,None,,0,0,0,0,0.3,178,58,None,,0,2,1.1,0.6,1,Kyle,1.0,3,0,1.4,168,62,412,False,13.8,99,49,90,,None,45,0,0,None,0,,59940.jpg,1.0,0,0,Bartley,0.2,False,None,a,18,35,0.0,199,81,1,491,491,978,978,0.2,0.2,Bartley,0
0,0,4,None,None,0,61600,None,,0,0,0,0,1.6,133,84,None,,0,3,0.9,0.4,2,Romaine,2.0,1,0,0.2,206,98,413,False,0.0,366,133,68,,None,50,0,0,None,0,,61600.jpg,2.0,0,0,Sawyers,0.1,False,None,a,18,35,0.0,323,105,2,89,89,335,335,0.4,0.4,Sawyers,0
0,0,0,None,None,0,77777,None,,0,0,0,0,0.0,266,107,None,,0,2,1.1,0.6,0,Ahmed El-Sayed,0.0,0,0,0.0,284,108,414,False,0.0,277,108,0,,None,45,0,0,None,0,,77777.jpg,0.0,0,0,Hegazy,1.1,False,None,a,18,35,0.0,208,87,0,1398,1398,13451,13451,0.0,0.0,Hegazi,0
0,0,0,None,None,0,78356,None,,0,0,0,0,0.0,441,42,None,,0,4,1.0,0.5,0,Charlie,0.0,0,0,0.0,442,42,415,False,0.0,437,38,0,,None,55,0,0,1,0,,78356.jpg,0.0,0,0,Austin,0.9,False,None,a,18,35,0.0,420,42,0,2601,2601,12703,12703,0.0,0.0,Austin,0
0,0,0,0,0,0,82078,None,,0,0,0,0,0.0,372,34,None,,0,4,0.0,0.0,0,Kenneth,0.0,0,0,0.0,382,35,416,False,0.0,376,31,0,Calf injury - Unknown return date,2020-09-06T03:00:11.234287Z,50,0,0,3,0,,82078.jpg,0.0,0,0,Zohore,0.1,False,None,i,18,35,0.0,335,35,0,464,464,1606,1606,0.0,0.0,Zohore,0
0,0,16,None,None,0,101982,None,,0,0,0,0,0.0,278,29,None,,0,1,1.3,0.8,2,Sam,2.0,3,0,3.1,91,3,417,False,31.2,29,3,90,,None,45,0,0,None,0,,101982.jpg,2.0,0,4,Johnstone,0.8,False,None,a,18,35,0.0,225,29,2,5975,5975,4617,4617,0.4,0.4,Johnstone,0
0,0,0,100,75,0,108053,None,,0,0,0,0,0.0,285,118,None,,0,2,1.1,0.5,0,Conor,0.0,0,0,0.0,302,119,418,False,0.0,295,119,0,,2020-09-06T03:00:11.250855Z,45,0,0,None,0,,108053.jpg,0.0,0,0,Townsend,0.1,False,None,a,18,35,0.0,232,101,0,72,72,745,745,0.0,0.0,Townsend,0
0,0,2,None,None,0,146426,None,,0,0,0,0,0.5,170,54,None,,0,2,1.6,1.1,0,Oluwasemilogo Adesewo Ibidapo,0.0,3,0,0.1,213,68,419,False,0.2,209,68,90,,None,50,0,0,None,0,,146426.jpg,0.0,0,0,Ajayi,0.3,False,None,a,18,35,0.0,355,157,0,956,956,3732,3732,0.0,0.0,Ajayi,1
0,0,0,0,0,0,173809,None,,0,0,0,0,0.0,303,111,None,,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,318,112,420,False,0.0,311,109,0,Joined Birmingham City on a permanent deal on 28/8,2020-08-28T12:30:11.345089Z,45,0,0,None,0,,173809.jpg,0.0,0,0,Leko,0.1,False,None,u,18,35,0.0,253,75,0,152,152,657,657,0.0,0.0,Leko,0
0,0,3,None,None,0,174593,None,,0,0,0,0,0.5,171,96,None,,0,3,0.9,0.4,1,Kyle,1.0,2,0,2.5,116,56,421,False,4.6,164,69,22,,None,50,0,0,None,0,,174593.jpg,1.0,0,0,Edwards,0.0,False,None,a,18,35,20.0,50,24,1,107,107,277,277,0.2,0.2,Edwards,0
0,0,6,None,None,0,176420,None,,0,0,0,0,11.5,72,17,None,,0,2,1.1,0.6,2,Darnell,2.0,1,0,3.0,92,28,422,False,6.2,155,64,68,,None,45,0,0,None,0,,176420.jpg,2.0,0,0,Furlong,0.1,False,None,a,18,35,12.0,66,12,2,776,776,655,655,0.4,0.4,Furlong,0
0,0,0,None,None,0,195864,None,,0,0,0,0,0.0,400,151,None,,0,3,0.9,0.4,0,Sam,0.0,0,0,0.0,406,151,423,False,0.0,400,149,0,,None,50,0,0,None,0,,195864.jpg,0.0,0,0,Field,0.0,False,None,a,18,35,0.0,373,127,0,31,31,271,271,0.0,0.0,Field,0
0,0,8,None,None,0,216616,None,,0,0,0,0,0.6,168,52,None,,0,2,1.1,0.6,1,Dara,1.0,3,0,1.0,180,64,425,False,9.6,129,59,90,,None,45,0,0,None,0,,216616.jpg,1.0,0,0,O'Shea,0.3,False,None,a,18,35,0.0,278,129,1,539,539,1926,1926,0.2,0.2,O'Shea,0
0,0,3,None,None,0,232427,None,,0,0,0,0,1.8,129,81,None,,0,3,0.5,0.0,1,Rekeem,1.0,2,0,0.4,194,91,426,False,1.8,194,93,21,,None,45,0,0,None,0,,232427.jpg,1.0,0,0,Harper,0.6,False,None,a,18,35,0.0,286,87,1,2942,2942,3790,3790,0.2,0.2,Harper,0
0,0,3,None,None,0,179830,None,,0,0,0,0,12.8,61,40,None,,0,3,1.3,0.8,2,Grady,2.0,3,0,2.7,108,53,446,False,4.8,162,68,90,,None,55,0,0,None,0,,179830.jpg,2.0,0,0,Diangana,0.6,False,None,a,18,35,9.0,70,38,2,1375,1375,4245,4245,0.4,0.4,Diangana,0
0,0,9,None,None,0,210407,2,,0,0,0,0,14.7,52,36,1,,0,3,1.6,1.1,2,Matheus,2.0,3,0,4.9,53,27,481,False,8.6,135,51,90,,None,60,0,0,None,0,,210407.jpg,2.0,0,0,Pereira,2.6,False,None,a,18,35,26.0,34,12,2,3849,3849,27596,27596,0.3,0.3,Pereira,0
0,0,0,None,None,0,183015,None,,0,0,0,0,0.0,307,133,None,,0,2,1.1,0.6,0,Cedric,0.0,0,0,0.0,322,134,499,False,0.0,315,134,0,,None,45,0,0,None,0,,183015.jpg,0.0,0,0,Kipre,0.1,False,None,a,18,35,0.0,257,118,0,77,77,500,500,0.0,0.0,Kipre,0
0,0,0,None,None,0,41135,None,,0,0,0,0,0.0,247,95,None,,0,2,1.1,0.6,0,Branislav,0.0,0,0,0.0,266,96,530,False,0.0,258,96,0,,None,45,0,0,None,0,,41135.jpg,0.0,0,0,Ivanovic,0.0,False,None,a,18,35,0.0,184,71,0,922,922,105,105,0.0,0.0,Ivanovic,0
0,0,8,None,None,0,18073,3,,0,0,0,0,12.2,64,42,None,,0,3,0.9,1.4,2,Mark,2.0,1,0,1.7,153,71,427,False,4.4,166,71,66,,None,50,0,0,1,0,,18073.jpg,2.0,0,0,Noble,2.1,False,None,a,19,21,0.0,301,96,2,1507,1507,17169,17169,0.4,0.4,Noble,0
0,0,0,100,100,0,18987,1,,0,0,0,0,0.0,472,183,None,,0,3,1.6,2.1,0,Robert,0.0,0,0,0.0,472,182,428,False,0.0,469,181,0,,2020-09-03T14:30:12.052712Z,60,0,0,None,0,,18987.jpg,0.0,0,0,Snodgrass,0.1,False,None,a,19,21,0.0,461,174,0,124,124,1448,1448,0.0,0.0,Snodgrass,0
0,0,0,None,None,0,19194,None,,0,0,0,0,0.0,200,1,None,,0,1,0.5,1.0,0,David,0.0,0,0,0.0,219,17,429,False,0.0,211,17,0,,None,40,0,0,None,0,,19194.jpg,0.0,0,0,Martin,8.2,False,None,a,19,21,0.0,134,1,0,9060,9060,15577,15577,0.0,0.0,Martin,0
0,0,0,None,None,0,32259,None,,0,0,0,0,0.0,237,16,None,,0,1,1.3,1.8,0,Darren,0.0,0,0,0.0,256,32,430,False,0.0,248,32,0,,None,45,0,0,None,0,,32259.jpg,0.0,0,0,Randolph,0.3,False,None,a,19,21,0.0,174,16,0,251,251,927,927,0.0,0.0,Randolph,0
0,0,9,None,None,0,37096,None,,0,0,0,0,0.0,346,39,None,,0,1,2.0,2.5,1,Lukasz,1.0,2,0,0.5,191,15,431,False,5.0,161,15,90,,None,50,0,0,None,0,,37096.jpg,1.0,0,0,Fabianski,1.6,False,None,a,19,21,0.0,304,39,1,1619,1619,10311,10311,0.2,0.2,Fabianski,0
0,0,14,None,None,0,40669,None,,0,0,0,0,1.1,149,39,None,,0,2,1.6,2.1,1,Angelo,1.0,2,0,3.7,77,24,432,False,30.0,30,11,90,,None,50,0,0,None,0,,40669.jpg,1.0,0,0,Ogbonna,0.4,False,None,a,19,21,6.0,84,18,1,530,530,3288,3288,0.2,0.2,Ogbonna,0
0,0,0,0,0,0,40694,None,,0,0,0,0,0.0,244,19,None,,0,1,0.0,0.0,0,Roberto,0.0,0,0,0.0,263,35,433,False,0.0,255,35,0,Joined Real Valladolid on a permanent deal on 28/8,2020-08-28T09:00:07.307179Z,45,0,0,None,0,,40694.jpg,0.0,0,0,Jimenez Gago,0.0,False,None,u,19,21,0.0,181,19,0,37,37,162,162,0.0,0.0,Roberto,0
0,0,0,75,None,0,54102,None,,0,0,0,0,0.0,355,132,None,,0,3,0.7,1.4,0,Jack,0.0,0,0,0.0,367,133,434,False,0.0,360,130,0,Ankle injury - 75% chance of playing,2020-09-15T22:30:15.844771Z,50,0,0,None,0,,54102.jpg,0.0,0,0,Wilshere,0.2,False,None,d,19,21,0.0,315,102,0,271,271,1809,1809,0.0,0.0,Wilshere,0
0,0,11,None,None,0,55459,6,,0,0,0,0,11.2,75,18,1,,0,2,1.6,2.1,1,Aaron,1.0,2,0,2.2,131,43,435,False,10.4,121,56,90,,None,50,0,0,None,0,,55459.jpg,1.0,0,0,Cresswell,1.1,False,None,a,19,21,0.0,317,140,1,1175,1175,9288,9288,0.2,0.2,Cresswell,0
0,0,-1,None,None,0,56377,4,,0,0,0,0,1.6,134,85,4,,0,3,1.6,2.1,0,Andriy,0.0,1,0,3.0,95,46,436,False,2.8,179,81,23,,None,60,0,0,None,0,,56377.jpg,0.0,0,0,Yarmolenko,0.2,False,None,a,19,21,26.0,33,11,0,286,286,3045,3045,0.0,0.0,Yarmolenko,1
0,0,0,None,None,0,57531,None,,0,0,0,0,11.8,70,9,None,,0,4,1.6,2.1,2,Michail,2.0,2,0,8.0,27,8,437,False,5.4,159,15,90,,None,65,0,0,2,0,,57531.jpg,2.0,0,0,Antonio,8.8,False,None,a,19,21,63.0,6,3,2,13126,13126,121601,121601,0.3,0.3,Antonio,0
0,0,14,None,None,0,81012,None,,0,0,0,0,62.3,1,1,None,,0,2,1.1,1.6,0,Ryan,0.0,2,0,8.4,21,5,438,False,19.4,61,30,90,,None,45,0,0,None,0,,81012.jpg,0.0,0,0,Fredericks,0.6,False,None,a,19,21,2.0,107,27,0,764,764,6134,6134,0.0,0.0,Fredericks,1
0,0,0,100,75,0,86934,5,,0,0,0,0,0.0,507,198,3,,0,3,1.7,1.7,0,Manuel,0.0,0,0,0.0,507,198,439,False,0.0,505,197,0,,2020-09-07T01:00:16.188981Z,65,0,0,3,0,,86934.jpg,0.0,0,0,Lanzini,0.1,False,None,a,19,21,0.0,502,194,0,156,156,474,474,0.0,0.0,Lanzini,0
0,0,5,None,None,0,101537,None,,0,0,0,0,0.3,188,102,None,,0,3,1.7,2.2,1,Felipe Anderson,1.0,0,0,0.3,204,96,440,False,2.4,185,87,1,,None,65,0,0,None,0,,101537.jpg,1.0,0,0,Pereira Gomes,0.5,False,None,a,19,21,0.0,503,195,1,1321,1321,6392,6392,0.2,0.2,Felipe Anderson,0
0,0,2,None,None,0,103123,None,,0,0,0,0,10.7,79,13,None,,0,4,1.6,2.1,1,Sébastien,1.0,1,0,4.1,68,15,441,False,2.4,186,19,23,,None,65,0,0,None,0,,103123.jpg,1.0,0,0,Haller,0.5,False,None,a,19,21,28.0,30,14,1,1021,1021,7716,7716,0.2,0.2,Haller,0
0,0,0,None,None,0,105717,None,,0,0,0,0,0.0,282,116,None,,0,2,1.1,1.6,0,Arthur,0.0,0,0,0.0,299,117,442,False,0.0,292,117,0,,None,45,0,0,None,0,,105717.jpg,0.0,0,0,Masuaku,0.2,False,None,a,19,21,0.0,229,99,0,307,307,2158,2158,0.0,0.0,Masuaku,0
0,0,0,None,None,0,166640,None,,0,0,0,0,0.0,299,127,None,,0,2,1.1,1.6,0,Fabián,0.0,0,0,0.0,314,128,443,False,0.0,307,128,0,,None,45,0,0,None,0,,166640.jpg,0.0,0,0,Balbuena,0.2,False,None,a,19,21,0.0,248,111,0,242,242,1458,1458,0.0,0.0,Balbuena,0
0,0,0,0,0,0,167522,None,,0,0,0,0,0.0,459,44,None,,0,4,0.0,0.0,0,Jordan,0.0,0,0,0.0,460,44,444,False,0.0,456,41,0,Joined Norwich City on a permanent deal on 24/8,2020-08-24T18:30:13.532593Z,55,0,0,None,0,,167522.jpg,0.0,0,0,Hugill,0.0,False,None,u,19,21,0.0,444,44,0,57,57,81,81,0.0,0.0,Hugill,0
0,0,5,None,None,0,178186,2,,0,0,0,0,2.6,121,75,2,,0,3,1.7,2.2,2,Jarrod,2.0,2,0,1.6,161,75,445,False,1.8,195,94,88,,None,65,0,0,None,0,,178186.jpg,2.0,0,0,Bowen,1.2,False,None,a,19,21,12.0,67,36,2,952,952,18508,18508,0.3,0.3,Bowen,0
0,0,0,0,0,0,181008,None,,0,0,0,0,0.0,465,45,None,,0,4,0.0,0.0,0,Albian,0.0,0,0,0.0,465,45,447,False,0.0,462,43,0,Transferred to Celtic,2020-08-15T12:28:02.359786Z,55,0,0,None,0,,181008.jpg,0.0,0,0,Ajeti,0.0,False,None,u,19,21,0.0,452,45,0,91,91,77,77,0.0,0.0,Ajeti,0
0,0,15,None,None,0,204480,None,,0,0,0,0,14.5,53,37,5,,0,3,0.9,1.4,2,Declan,2.0,2,0,4.4,59,30,448,False,21.6,51,16,90,,None,50,0,0,None,0,,204480.jpg,2.0,0,0,Rice,4.6,False,None,a,19,21,8.0,74,41,2,5152,5152,33610,33610,0.4,0.4,Rice,0
0,0,7,None,None,0,215439,None,,0,0,0,0,21.6,31,22,None,,0,3,0.9,1.4,2,Tomas,2.0,2,0,8.0,26,12,449,False,12.4,111,42,90,,None,50,0,0,None,0,,215439.jpg,2.0,0,0,Soucek,5.5,False,None,a,19,21,46.0,13,5,2,9024,9024,38346,38346,0.4,0.4,Soucek,0
0,0,8,None,None,0,217593,7,,0,0,0,0,1.9,128,80,None,,0,3,1.7,2.2,2,Pablo,2.0,1,0,2.5,118,57,450,False,4.6,165,70,66,,None,65,0,0,None,0,,217593.jpg,2.0,0,0,Fornals,0.1,False,None,a,19,21,18.0,58,30,2,171,171,929,929,0.3,0.3,Fornals,0
0,0,15,100,100,0,219924,None,,0,0,0,0,0.9,154,42,None,,0,2,1.1,1.6,1,Issa,1.0,2,0,2.6,112,34,451,False,24.6,40,14,90,,2020-09-03T14:30:12.072304Z,45,0,0,None,0,,219924.jpg,1.0,0,0,Diop,1.6,False,None,a,19,21,0.0,279,130,1,2608,2608,11960,11960,0.2,0.2,Diop,0
0,0,0,None,None,0,222018,None,,0,0,0,0,0.0,221,79,None,,0,2,0.5,1.0,0,Ben,0.0,0,0,0.0,240,80,452,False,0.0,232,80,0,,None,40,0,0,None,0,,222018.jpg,0.0,0,0,Johnson,2.6,False,None,a,19,21,0.0,156,53,0,5074,5074,13493,13493,0.0,0.0,Johnson,0
0,0,0,None,None,0,19236,None,,0,0,0,0,0.0,233,13,None,,0,1,0.8,1.8,0,John,0.0,0,0,0.0,252,29,453,False,0.0,244,29,0,,None,45,0,0,None,0,,19236.jpg,0.0,0,0,Ruddy,0.4,False,None,a,20,39,0.0,170,13,0,445,445,1223,1223,0.0,0.0,Ruddy,0
0,0,16,None,None,1,19624,1,,0,0,0,0,49.1,4,3,2,,0,3,0.8,1.8,3,João Filipe Iria,3.0,0,0,6.7,39,18,454,False,17.4,77,22,85,,None,55,0,0,None,0,,19624.jpg,3.0,0,0,Santos Moutinho,3.2,False,None,a,20,39,0.0,403,144,3,5783,5783,17621,17621,0.5,0.5,Moutinho,0
0,0,23,None,None,1,38533,None,,0,0,0,0,0.0,430,50,None,,0,1,2.3,3.3,6,Rui Pedro,6.0,0,0,1.1,178,13,455,False,11.2,117,13,90,,None,55,0,0,None,0,,38533.jpg,6.0,0,1,dos Santos Patrício,6.3,False,None,a,20,39,0.0,407,50,6,11951,11951,20441,20441,1.1,1.1,Patrício,0
0,0,0,None,None,0,41727,None,,0,0,0,0,0.0,249,97,None,,0,2,0.6,1.6,0,Ryan,0.0,0,0,0.0,268,98,456,False,0.0,260,98,0,,None,45,0,0,None,0,,41727.jpg,0.0,0,0,Bennett,0.4,False,None,a,20,39,0.0,186,73,0,1102,1102,3284,3284,0.0,0.0,Bennett,0
0,0,25,None,None,1,90585,None,,0,0,0,0,0.2,193,64,None,,0,2,1.5,2.5,6,Willy,6.0,0,0,2.2,135,46,458,False,21.6,52,24,90,,None,55,0,0,None,0,,90585.jpg,6.0,0,0,Boly,2.4,False,None,a,20,39,0.0,424,179,6,6182,6182,9914,9914,1.1,1.1,Boly,0
0,2,29,None,None,1,94147,None,,0,0,0,0,0.0,375,156,None,,0,2,1.1,2.1,8,Conor,8.0,0,0,2.2,133,44,459,False,22.0,49,22,90,,None,50,0,0,None,0,,94147.jpg,8.0,0,0,Coady,9.4,False,None,a,20,39,0.0,339,147,8,28237,28237,32395,32395,1.6,1.6,Coady,0
0,2,29,None,None,1,102057,None,,0,0,0,0,8.5,87,15,None,,0,4,2.0,3.0,8,Raúl,8.0,0,1,9.8,15,5,460,False,41.2,13,2,90,,None,85,0,0,1,0,,102057.jpg,8.0,0,0,Jiménez,19.6,False,None,a,20,39,48.0,12,8,8,105115,105115,74973,74973,0.9,0.9,Jiménez,0
0,3,34,None,None,1,107613,None,,0,0,0,0,0.2,192,63,3,,1,2,1.1,2.1,15,Romain,15.0,0,1,10.2,10,2,461,True,63.4,5,2,90,,None,50,0,0,None,0,,107613.jpg,15.0,0,0,Saïss,4.8,False,None,a,20,39,38.0,15,1,15,99034,99034,23787,23787,3.0,3.0,Saïss,0
0,0,0,0,0,0,114128,None,,0,0,0,0,0.0,450,184,None,,0,2,0.0,0.0,0,Jonathan,0.0,0,0,0.0,451,184,462,False,0.0,447,184,0,Knee injury - Unknown return date,2020-08-15T10:00:11.923392Z,55,0,0,None,0,,114128.jpg,0.0,0,0,Castro Otto,0.0,False,None,i,20,39,0.0,431,181,0,68,68,533,533,0.0,0.0,Jonny,0
0,0,0,None,None,0,141569,None,,0,0,0,0,0.0,386,36,None,,0,4,0.3,1.3,0,Léo,0.0,0,0,0.0,393,37,463,False,0.0,387,33,0,,None,50,0,0,None,0,,141569.jpg,0.0,0,0,Bonatini,0.4,False,None,a,20,39,0.0,354,37,0,3518,3518,3278,3278,0.0,0.0,Bonatini,0
0,0,11,None,None,1,151589,None,,0,0,0,0,15.4,46,31,None,,0,3,0.4,1.4,3,Leander,3.0,0,0,3.6,80,37,464,False,16.4,85,26,90,,None,50,0,0,None,0,,151589.jpg,3.0,0,0,Dendoncker,2.3,False,None,a,20,39,4.0,98,51,3,6779,6779,13827,13827,0.6,0.6,Dendoncker,0
0,0,6,None,None,1,159533,None,,0,0,0,0,1.8,131,83,None,,0,3,1.2,2.2,3,Adama,3.0,0,0,3.2,90,44,465,False,12.8,108,39,90,,None,65,0,0,None,0,,159533.jpg,3.0,0,0,Traoré,19.3,False,None,a,20,39,17.0,64,34,3,39584,39584,102459,102459,0.5,0.5,Traoré,0
0,0,4,None,None,0,171317,2,,0,0,0,0,10.3,82,49,1,,0,3,0.8,1.8,1,Rúben Diogo,1.0,0,0,1.6,160,74,466,False,5.6,158,66,14,,None,55,0,0,2,0,,171317.jpg,1.0,0,0,da Silva Neves,2.6,False,None,a,20,39,0.0,446,166,1,4987,4987,17203,17203,0.2,0.2,Neves,0
0,0,2,None,None,0,179456,None,,0,0,0,0,0.5,169,53,None,,0,2,0.0,1.0,1,Oskar,1.0,0,0,0.1,212,67,467,False,0.6,205,66,22,,None,40,0,0,None,0,,179456.jpg,1.0,0,0,Buur,2.3,False,None,a,20,39,0.0,147,46,1,31930,31930,13817,13817,0.2,0.2,Buur,0
0,0,0,None,None,0,194634,None,,0,0,0,0,0.0,508,199,None,,0,3,1.2,2.2,0,Diogo,0.0,0,0,0.0,508,199,468,False,0.0,508,199,0,,None,65,0,0,None,0,,194634.jpg,0.0,0,0,Jota,3.1,False,None,a,20,39,0.0,504,196,0,6643,6643,38950,38950,0.0,0.0,Jota,0
1,0,23,None,None,1,200600,4,,0,0,0,0,18.3,37,23,None,,0,3,0.8,1.8,6,Daniel,6.0,0,0,4.4,61,32,469,False,25.8,38,14,75,,None,55,0,0,None,0,,200600.jpg,6.0,0,0,Castelo Podence,0.5,False,None,a,20,39,0.0,453,169,6,16601,16601,6101,6101,1.1,1.1,Podence,0
0,0,0,None,None,0,214048,None,,0,0,0,0,0.0,214,74,None,,0,2,0.0,1.0,0,Max,0.0,0,0,0.0,233,75,470,False,0.0,225,75,0,,None,40,0,0,None,0,,214048.jpg,0.0,0,0,Kilman,1.9,False,None,a,20,39,0.0,149,48,0,5952,5952,9062,9062,0.0,0.0,Kilman,0
0,0,0,None,None,0,216054,None,,0,0,0,0,0.0,322,141,None,,0,2,0.6,1.6,0,Rúben Gonçalo,0.0,0,0,0.0,337,142,471,False,0.0,330,142,0,,None,45,0,0,None,0,,216054.jpg,0.0,0,0,Silva Nascimento Vinagre,8.4,False,None,a,20,39,0.0,276,128,0,8743,8743,107329,107329,0.0,0.0,Vinagre,0
0,0,0,None,None,0,216208,None,,0,0,0,0,0.0,323,35,None,,0,1,0.8,1.8,0,Matija,0.0,0,0,0.0,338,47,472,False,0.0,331,47,0,,None,45,0,0,None,0,,216208.jpg,0.0,0,0,Sarkic,0.2,False,None,a,20,39,0.0,277,35,0,86,86,518,518,0.0,0.0,Sarkic,0
0,0,0,0,0,0,222531,None,,0,0,0,0,0.0,413,156,None,,0,3,0.0,0.0,0,Morgan,0.0,0,0,0.0,419,156,473,False,0.0,414,155,0,Joined Swansea City on loan until the end of the season on 25/8. - Expected back 01 Jul,2020-08-25T12:00:07.425510Z,50,0,0,None,0,,222531.jpg,0.0,0,0,Gibbs-White,0.0,False,None,n,20,39,0.0,389,135,0,32,32,111,111,0.0,0.0,Gibbs-White,0
1,0,18,None,None,1,247632,3,,0,0,0,0,15.8,44,30,None,,0,3,0.8,1.8,6,Pedro,6.0,0,0,4.0,72,35,474,False,19.8,60,18,67,,None,55,0,0,None,0,,247632.jpg,6.0,0,0,Lomba Neto,0.4,False,None,a,20,39,4.0,102,54,6,9882,9882,3502,3502,1.1,1.1,Neto,0
0,0,0,None,None,0,428610,None,,0,0,0,0,0.0,336,124,None,,0,3,0.0,1.0,0,Bruno André,0.0,0,0,0.0,351,125,475,False,0.0,344,122,0,,None,45,0,0,None,0,,428610.jpg,0.0,0,0,Cavaco Jordao,0.7,False,None,a,20,39,0.0,293,91,0,4056,4056,4957,4957,0.0,0.0,Jordao,0
0,0,0,None,None,0,474003,None,,0,0,0,0,0.0,420,39,None,,0,4,0.3,1.3,0,Leonardo,0.0,0,0,0.0,425,40,476,False,0.0,420,36,0,,None,50,0,0,None,0,,474003.jpg,0.0,0,0,Campana,0.4,False,None,a,20,39,0.0,397,40,0,2549,2549,2890,2890,0.0,0.0,Campana,0
0,0,0,None,None,0,449988,None,,0,0,0,0,0.0,471,46,None,,0,4,0.5,1.5,0,Fabio,0.0,0,0,0.0,471,46,504,False,0.0,468,44,0,,None,55,0,0,None,0,,449988.jpg,0.0,0,0,Silva,1.3,False,None,a,20,39,0.0,460,46,0,7937,7937,12742,12742,0.0,0.0,Fabio Silva,0
0,0,21,None,None,1,111291,None,,0,0,0,0,1.5,136,33,None,,0,2,1.1,2.1,5,Fernando,5.0,0,0,1.7,154,54,505,False,15.2,91,46,90,,None,50,0,0,None,0,,111291.jpg,5.0,0,0,Marçal,0.3,False,None,a,20,39,0.0,348,154,5,5405,5405,3208,3208,1.0,1.0,Marçal,1
